Country,EdLevel,YearsCodePro,Employment,Salary
Germany,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Less than 1 year,"Employed, full-time",51189.0
United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",7,"Employed, full-time",115000.0
United States of America,"Associate degree (A.A., A.S., etc.)",10,"Employed, full-time",130000.0
India,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",7,"Employed, full-time",32243.0
United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",4,"Employed, full-time;Independent contractor, freelancer, or self-employed",288000.0
Brazil,Some college/university study without earning a degree,2,"Employed, full-time",8088.0
Brazil,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",11,"Employed, full-time",20773.0
United States of America,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",16,"Employed, full-time",65000.0
Netherlands,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",4,"Employed, full-time",74651.0
Israel,Some college/university study without earning a degree,3,"Employed, full-time;Independent contractor, freelancer, or self-employed",60984.0
United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",12,"Employed, full-time",200000.0
Ghana,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",6,"Employed, full-time",2340.0
Paraguay,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",8,"Employed, full-time",18972.0
Germany,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",25,"Employed, full-time",53322.0
Netherlands,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",8,"Employed, full-time",58872.0
United States of America,Some college/university study without earning a degree,12,"Employed, full-time;Independent contractor, freelancer, or self-employed",75000.0
Poland,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",3,"Employed, full-time",54050.0
Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",2,"Employed, full-time",13716.0
Italy,"Associate degree (A.A., A.S., etc.)",4,"Employed, full-time",42657.0
Panama,"Professional degree (JD, MD, etc.)",10,"Employed, full-time",18000.0
United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",4,"Employed, full-time",146000.0
Canada,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",12,"Employed, full-time",99948.0
Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",6,"Employed, full-time",19704.0
United States of America,Some college/university study without earning a degree,26,"Employed, full-time",225000.0
Pakistan,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",2,"Employed, full-time",2388.0
Sri Lanka,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",9,"Employed, full-time",67233.0
Chile,"Professional degree (JD, MD, etc.)",3,"Employed, full-time",8844.0
United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",30,"Employed, full-time",200000.0
Singapore,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",13,"Independent contractor, freelancer, or self-employed",163650.0
Palestine,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",3,"Employed, full-time",10200.0
United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",39,"Employed, full-time",195000.0
Israel,Some college/university study without earning a degree,5,"Employed, full-time",89676.0
India,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",5,"Employed, full-time",30953.0
Germany,Some college/university study without earning a degree,10,"Employed, full-time",70385.0
Canada,Some college/university study without earning a degree,13,"Employed, full-time",107756.0
Russian Federation,Some college/university study without earning a degree,1,"Employed, full-time",9348.0
United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",29,"Employed, full-time",140000.0
United Arab Emirates,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",13,"Employed, full-time",35950.0
Germany,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",6,"Employed, full-time",90647.0
United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",4,"Employed, full-time",100000.0
United States of America,Some college/university study without earning a degree,7,"Employed, full-time",137000.0
Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",18,"Employed, full-time",19944.0
United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",2,"Employed, full-time",186000.0
Côte d'Ivoire,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",2,"Employed, full-time",972.0
United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",2,"Employed, full-time",70000.0
Costa Rica,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",1,"Employed, full-time",24000.0
United Kingdom of Great Britain and Northern Ireland,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",5,"Employed, full-time",138203.0
Denmark,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",4,"Employed, full-time",65820.0
United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",5,"Employed, full-time",140000.0
Germany,"Professional degree (JD, MD, etc.)",Less than 1 year,"Employed, full-time",61680.0
Germany,"Other doctoral degree (Ph.D., Ed.D., etc.)",6,"Employed, full-time",1356504.0
Sri Lanka,Some college/university study without earning a degree,3,"Employed, full-time;Independent contractor, freelancer, or self-employed",66660.0
United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",8,"Employed, full-time",130000.0
Germany,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",5,"Employed, full-time",63984.0
United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",7,"Employed, full-time",96000.0
United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",7,"Employed, full-time",200000.0
United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",4,"Employed, full-time",90000.0
Canada,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",4,"Employed, full-time;Independent contractor, freelancer, or self-employed",74180.0
United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",22,"Employed, full-time",122400.0
Canada,"Associate degree (A.A., A.S., etc.)",9,"Employed, full-time",70276.0
United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",14,"Employed, full-time",150000.0
United States of America,Some college/university study without earning a degree,21,"Employed, full-time;Independent contractor, freelancer, or self-employed",175000.0
Switzerland,Some college/university study without earning a degree,7,"Employed, full-time",134445.0
United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",5,"Employed, full-time",200000.0
United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",16,"Employed, full-time",140000.0
United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",9,"Employed, full-time",105000.0
Finland,Some college/university study without earning a degree,Less than 1 year,"Employed, full-time",38388.0
France,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",17,"Independent contractor, freelancer, or self-employed",145035.0
United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",3,"Employed, full-time",90000.0
Kenya,Some college/university study without earning a degree,10,"Employed, full-time;Independent contractor, freelancer, or self-employed",51504.0
Canada,Something else,18,"Employed, full-time;Independent contractor, freelancer, or self-employed",89797.0
Ukraine,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",11,"Employed, full-time",60924.0
United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",5,"Employed, full-time",227000.0
United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",35,"Employed, full-time;Independent contractor, freelancer, or self-employed",160000.0
Bulgaria,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",12,"Independent contractor, freelancer, or self-employed",7848.0
United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",7,"Employed, full-time",170000.0
United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",2,"Employed, full-time",400000.0
France,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",6,"Independent contractor, freelancer, or self-employed",123707.0
United Kingdom of Great Britain and Northern Ireland,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",16,"Employed, full-time",169613.0
United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",1,"Employed, full-time",84000.0
Brazil,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",14,"Employed, full-time",62320.0
Germany,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",11,"Employed, full-time",61853.0
United States of America,Some college/university study without earning a degree,10,"Employed, full-time",175000.0
Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",18,"Employed, full-time",19944.0
Germany,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",20,"Employed, full-time",72948.0
United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",5,"Employed, full-time",150000.0
Canada,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",3,"Employed, full-time",124935.0
Romania,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",5,"Independent contractor, freelancer, or self-employed",60396.0
Canada,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",2,"Employed, full-time",49193.0
United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",24,"Employed, full-time",320000.0
United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",4,"Employed, full-time",115000.0
United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",1,"Employed, full-time",58000.0
India,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",5,"Employed, full-time",25794.0
United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",7,"Employed, full-time",150000.0
Canada,Some college/university study without earning a degree,9,"Employed, full-time;Independent contractor, freelancer, or self-employed",66372.0
Canada,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",20,"Employed, full-time",188400.0
United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",2,"Employed, full-time",135000.0
United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",26,"Independent contractor, freelancer, or self-employed",330000.0
"Iran, Islamic Republic of...","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",24,"Employed, full-time",70916.0
United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",39,"Employed, full-time",175000.0
Mexico,Some college/university study without earning a degree,1,"Employed, full-time",502.0
United States of America,"Associate degree (A.A., A.S., etc.)",Less than 1 year,"Employed, full-time",55000.0
Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Less than 1 year,"Employed, full-time",8724.0
Sweden,"Associate degree (A.A., A.S., etc.)",5,"Employed, full-time",49980.0
United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",10,"Employed, full-time",115000.0
United Kingdom of Great Britain and Northern Ireland,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",8,"Employed, full-time",56538.0
United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",8,"Employed, full-time",160000.0
United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",42,"Employed, full-time",129000.0
United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",36,"Employed, full-time",175000.0
United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",22,"Employed, full-time",170000.0
Croatia,Some college/university study without earning a degree,3,"Employed, full-time",37404.0
United States of America,Some college/university study without earning a degree,3,"Employed, full-time",4550000.0
Germany,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",5,"Employed, full-time",106644.0
Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Less than 1 year,"Employed, full-time",11220.0
Peru,"Professional degree (JD, MD, etc.)",12,"Employed, full-time",9648.0
United States of America,"Other doctoral degree (Ph.D., Ed.D., etc.)",11,"Employed, full-time",175000.0
Greece,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",4,"Employed, full-time",322488.0
Canada,Some college/university study without earning a degree,6,"Independent contractor, freelancer, or self-employed",70276.0
Kenya,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",3,"Employed, full-time",51504.0
United States of America,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",4,"Independent contractor, freelancer, or self-employed",350000.0
Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",6,"Employed, full-time",24924.0
United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",2,"Employed, full-time",100000.0
Colombia,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",1,"Employed, full-time",7548.0
Indonesia,Some college/university study without earning a degree,5,"Employed, full-time;Employed, part-time",20484.0
Switzerland,"Other doctoral degree (Ph.D., Ed.D., etc.)",3,"Employed, full-time",108590.0
United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",12,"Employed, full-time",200000.0
Argentina,Some college/university study without earning a degree,4,"Employed, full-time",5052.0
United States of America,"Associate degree (A.A., A.S., etc.)",14,"Employed, full-time",116000.0
Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",22,"Employed, full-time",31164.0
Colombia,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",9,"Independent contractor, freelancer, or self-employed",88000.0
United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",5,"Employed, full-time",74785.0
United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",6,"Employed, full-time",130000.0
United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",11,"Employed, full-time",137500.0
Argentina,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",13,"Employed, full-time",30300.0
India,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",5,"Employed, full-time;Independent contractor, freelancer, or self-employed",6192.0
Netherlands,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",23,"Employed, full-time;Independent contractor, freelancer, or self-employed",98112.0
United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",8,"Employed, full-time",180000.0
United States of America,"Associate degree (A.A., A.S., etc.)",12,"Employed, full-time",11000.0
United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",41,"Employed, full-time",185000.0
United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",15,"Employed, full-time;Independent contractor, freelancer, or self-employed",150000.0
Republic of Moldova,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",7,"Employed, full-time",54360.0
United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",11,"Employed, full-time",64000.0
Canada,Some college/university study without earning a degree,5,"Employed, full-time",39042.0
United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",7,"Employed, full-time",60000.0
United States of America,Some college/university study without earning a degree,10,"Employed, full-time",124000.0
Switzerland,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",17,"Employed, full-time",144787.0
United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",1,"Employed, full-time",85000.0
Canada,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",35,"Employed, full-time",113222.0
Peru,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",8,"Employed, full-time;Independent contractor, freelancer, or self-employed",50000.0
